uf,cod_uf,cod_munic,cod_ibge,municipio,pop2017
MA,21,08058,2108058,Paulino Neves,15937
MA,21,08108,2108108,Paulo Ramos,20657
MA,21,08207,2108207,Pedreiras,38365
MA,21,08256,2108256,Pedro do Ros†rio,25000
MA,21,08306,2108306,Penalva,38144
MA,21,08405,2108405,Peri Mirim,14074
MA,21,08454,2108454,Peritor¢,23019
MA,21,08504,2108504,PindarÇ-Mirim,32488
MA,21,08603,2108603,Pinheiro,82374
MA,21,08702,2108702,Pio XII,20861
MA,21,08801,2108801,Pirapemas,18413
MA,21,08900,2108900,Poá∆o de Pedras,17023
MA,21,09007,2109007,Porto Franco,23760
MA,21,09056,2109056,Porto Rico do Maranh∆o,5819
MA,21,09106,2109106,Presidente Dutra,47239
MA,21,09205,2109205,Presidente Juscelino,12656
MA,21,09239,2109239,Presidente MÇdici,6968
MA,21,09270,2109270,Presidente Sarney,18797
MA,21,09304,2109304,Presidente Vargas,11474
MA,21,09403,2109403,Primeira Cruz,15207
MA,21,09452,2109452,Raposa,30863
MA,21,09502,2109502,Riach∆o,19701
MA,21,09551,2109551,Ribamar Fiquene,7691
MA,21,09601,2109601,Ros†rio,42314
MA,21,09700,2109700,Samba°ba,5568
MA,21,09759,2109759,Santa Filomena do Maranh∆o,7708
MA,21,09809,2109809,Santa Helena,41891
MA,21,09908,2109908,Santa Inàs,88013
MA,21,10005,2110005,Santa Luzia,71576
MA,21,10039,2110039,Santa Luzia do Paru†,24946
MA,21,10104,2110104,Santa QuitÇria do Maranh∆o,25334
MA,21,10203,2110203,Santa Rita,37090
MA,21,10237,2110237,Santana do Maranh∆o,13395
MA,21,10278,2110278,Santo Amaro do Maranh∆o,15853
MA,21,10302,2110302,Santo Antìnio dos Lopes,14222
MA,21,10401,2110401,S∆o Benedito do Rio Preto,18377
MA,21,10500,2110500,S∆o Bento,46039
MA,21,10609,2110609,S∆o Bernardo,28208
MA,21,10658,2110658,S∆o Domingos do Azeit∆o,7291
MA,21,10708,2110708,S∆o Domingos do Maranh∆o,33691
MA,21,10807,2110807,S∆o FÇlix de Balsas,4453
MA,21,10856,2110856,S∆o Francisco do Brej∆o,11808
MA,21,10906,2110906,S∆o Francisco do Maranh∆o,11976
MA,21,11003,2111003,S∆o Jo∆o Batista,20307
MA,21,11029,2111029,S∆o Jo∆o do Car£,15450
MA,21,11052,2111052,S∆o Jo∆o do Para°so,10977
MA,21,11078,2111078,S∆o Jo∆o do Soter,18345
MA,21,11102,2111102,S∆o Jo∆o dos Patos,25520
MA,21,11201,2111201,S∆o JosÇ de Ribamar,176418
MA,21,11250,2111250,S∆o JosÇ dos Bas°lios,7484
MA,21,11300,2111300,S∆o Lu°s,1091868
MA,21,11409,2111409,S∆o Lu°s Gonzaga do Maranh∆o,18247
MA,21,11508,2111508,S∆o Mateus do Maranh∆o,40992
MA,21,11532,2111532,S∆o Pedro da µgua Branca,12511
MA,21,11573,2111573,S∆o Pedro dos Crentes,4601
MA,21,11607,2111607,S∆o Raimundo das Mangabeiras,18680
MA,21,11631,2111631,S∆o Raimundo do Doca Bezerra,4946
MA,21,11672,2111672,S∆o Roberto,6704
MA,21,11706,2111706,S∆o Vicente Ferrer,20913
MA,21,11722,2111722,Satubinha,13949
MA,21,11748,2111748,Senador Alexandre Costa,11042
MA,21,11763,2111763,Senador La Rocque,13877
MA,21,11789,2111789,Serrano do Maranh∆o,11040
MA,21,11805,2111805,S°tio Novo,17851
MA,21,11904,2111904,Sucupira do Norte,10416
MA,21,11953,2111953,Sucupira do Riach∆o,5571
MA,21,12001,2112001,Tasso Fragoso,8455
MA,21,12100,2112100,Timbiras,28635
MA,21,12209,2112209,Timon,167619
MA,21,12233,2112233,Trizidela do Vale,21749
MA,21,12274,2112274,TufilÉndia,5746
MA,21,12308,2112308,Tuntum,41342
MA,21,12407,2112407,Turiaáu,35063
MA,21,12456,2112456,TurilÉndia,25533
MA,21,12506,2112506,Tut¢ia,58605
MA,21,12605,2112605,Urbano Santos,33038
MA,21,12704,2112704,Vargem Grande,56511
MA,21,12803,2112803,Viana,51738
MA,21,12852,2112852,Vila Nova dos Mart°rios,13480
MA,21,12902,2112902,Vit¢ria do Mearim,32267
MA,21,13009,2113009,Vitorino Freire,30879
MA,21,14007,2114007,ZÇ Doca,51084
PI,22,00053,2200053,Acau∆,6966
PI,22,00103,2200103,AgricolÉndia,5062
PI,22,00202,2200202,µgua Branca,17119
PI,22,00251,2200251,Alagoinha do Piau°,7526
PI,22,00277,2200277,Alegrete do Piau°,4838
PI,22,00301,2200301,Alto Long†,14070
PI,22,00400,2200400,Altos,39864
PI,22,00459,2200459,Alvorada do GurguÇia,5326
PI,22,00509,2200509,Amarante,17322
PI,22,00608,2200608,Angical do Piau°,6684
PI,22,00707,2200707,An°sio de Abreu,9705
PI,22,00806,2200806,Antìnio Almeida,3114
PI,22,00905,2200905,Aroazes,5748
PI,22,00954,2200954,Aroeiras do Itaim,2511
PI,22,01002,2201002,Arraial,4656
PI,22,01051,2201051,Assuná∆o do Piau°,7717
PI,22,01101,2201101,Avelino Lopes,11503
PI,22,01150,2201150,Baixa Grande do Ribeiro,11375
PI,22,01176,2201176,Barra D'AlcÉntara,3889
PI,22,01200,2201200,Barras,46291
PI,22,01309,2201309,Barreiras do Piau°,3294
PI,22,01408,2201408,Barro Duro,6925
PI,22,01507,2201507,Batalha,26421
PI,22,01556,2201556,Bela Vista do Piau°,3947
PI,22,01572,2201572,BelÇm do Piau°,3503
PI,22,01606,2201606,Beneditinos,10037
PI,22,01705,2201705,Bertol°nia,5413
PI,22,01739,2201739,BetÉnia do Piau°,6106
PI,22,01770,2201770,Boa Hora,6663
PI,22,01804,2201804,Bocaina,4428
PI,22,01903,2201903,Bom Jesus,24711
PI,22,01919,2201919,Bom Princ°pio do Piau°,5535
PI,22,01929,2201929,Bonfim do Piau°,5577
PI,22,01945,2201945,Boqueir∆o do Piau°,6300
PI,22,01960,2201960,Brasileira,8192
PI,22,01988,2201988,Brejo do Piau°,3823
PI,22,02000,2202000,Buriti dos Lopes,19464
PI,22,02026,2202026,Buriti dos Montes,8108
PI,22,02059,2202059,Cabeceiras do Piau°,10406
PI,22,02075,2202075,Cajazeiras do Piau°,3497
PI,22,02083,2202083,Cajueiro da Praia,7510
PI,22,02091,2202091,Caldeir∆o Grande do Piau°,5684
PI,22,02109,2202109,Campinas do Piau°,5522
PI,22,02117,2202117,Campo Alegre do Fidalgo,4957
PI,22,02133,2202133,Campo Grande do Piau°,5842
PI,22,02174,2202174,Campo Largo do Piau°,7154
PI,22,02208,2202208,Campo Maior,46082
PI,22,02251,2202251,Canavieira,3892
PI,22,02307,2202307,Canto do Buriti,20831
PI,22,02406,2202406,Capit∆o de Campos,11229
PI,22,02455,2202455,Capit∆o Gerv†sio Oliveira,4033
PI,22,02505,2202505,Caracol,10729
PI,22,02539,2202539,Cara£bas do Piau°,5769
PI,22,02554,2202554,Caridade do Piau°,4982
PI,22,02604,2202604,Castelo do Piau°,19410
PI,22,02653,2202653,Caxing¢,5330
PI,22,02703,2202703,Cocal,27338
PI,22,02711,2202711,Cocal de Telha,4812
PI,22,02729,2202729,Cocal dos Alves,6054
PI,22,02737,2202737,Coivaras,3953
PI,22,02752,2202752,Colìnia do GurguÇia,6372
PI,22,02778,2202778,Colìnia do Piau°,7536
PI,22,02802,2202802,Conceiá∆o do CanindÇ,4726
PI,22,02851,2202851,Coronel JosÇ Dias,4608
PI,22,02901,2202901,Corrente,26205
PI,22,03008,2203008,CristalÉndia do Piau°,8154
PI,22,03107,2203107,Cristino Castro,10253
PI,22,03206,2203206,Curimat†,11190
PI,22,03230,2203230,Currais,4871
PI,22,03255,2203255,Curralinhos,4367
PI,22,03271,2203271,Curral Novo do Piau°,5251
PI,22,03305,2203305,Demerval Lob∆o,13595
PI,22,03354,2203354,Dirceu Arcoverde,6896
PI,22,03404,2203404,Dom Expedito Lopes,6790
PI,22,03420,2203420,Domingos Mour∆o,4287
PI,22,03453,2203453,Dom Inocàncio,9404
PI,22,03503,2203503,Elesb∆o Veloso,14383
PI,22,03602,2203602,Eliseu Martins,4834
PI,22,03701,2203701,Esperantina,39078
PI,22,03750,2203750,Fartura do Piau°,5220
PI,22,03800,2203800,Flores do Piau°,4393
PI,22,03859,2203859,Floresta do Piau°,2518
PI,22,03909,2203909,Floriano,58969
PI,22,04006,2204006,Francin¢polis,5264
PI,22,04105,2204105,Francisco Ayres,4288
PI,22,04154,2204154,Francisco Macedo,3128
PI,22,04204,2204204,Francisco Santos,9154
PI,22,04303,2204303,Fronteiras,11432
PI,22,04352,2204352,Geminiano,5352
PI,22,04402,2204402,GilbuÇs,10522
PI,22,04501,2204501,Guadalupe,10335
PI,22,04550,2204550,Guaribas,4489
PI,22,04600,2204600,Hugo Napole∆o,3816
PI,22,04659,2204659,Ilha Grande,9268
PI,22,04709,2204709,Inhuma,15065
PI,22,04808,2204808,Ipiranga do Piau°,9649
PI,22,04907,2204907,Isa°as Coelho,8428
PI,22,05003,2205003,Itain¢polis,11343
PI,22,05102,2205102,Itaueira,10845
PI,22,05151,2205151,Jacobina do Piau°,5656
PI,22,05201,2205201,Jaic¢s,18782
PI,22,05250,2205250,Jardim do Mulato,4430
PI,22,05276,2205276,Jatob† do Piau°,4786
PI,22,05300,2205300,Jerumenha,4384
PI,22,05359,2205359,Jo∆o Costa,2961
PI,22,05409,2205409,Joaquim Pires,14123
PI,22,05458,2205458,Joca Marques,5350
PI,22,05508,2205508,JosÇ de Freitas,38550
PI,22,05516,2205516,Juazeiro do Piau°,5391
PI,22,05524,2205524,J£lio Borges,5534
PI,22,05532,2205532,Jurema,4683
PI,22,05540,2205540,Lagoinha do Piau°,2796
PI,22,05557,2205557,Lagoa Alegre,8395
PI,22,05565,2205565,Lagoa do Barro do Piau°,4582
PI,22,05573,2205573,Lagoa de S∆o Francisco,6646
PI,22,05581,2205581,Lagoa do Piau°,3996
PI,22,05599,2205599,Lagoa do S°tio,5087
PI,22,05607,2205607,Landri Sales,5217
PI,22,05706,2205706,Lu°s Correia,29792
PI,22,05805,2205805,LuzilÉndia,25082
PI,22,05854,2205854,Madeiro,8170
PI,22,05904,2205904,Manoel Em°dio,5266
PI,22,05953,2205953,MarcolÉndia,8342
PI,22,06001,2206001,Marcos Parente,4478
PI,22,06050,2206050,Massapà do Piau°,6338
PI,22,06100,2206100,Matias Ol°mpio,10759
PI,22,06209,2206209,Miguel Alves,33209
PI,22,06308,2206308,Miguel Le∆o,1228
PI,22,06357,2206357,Milton Brand∆o,6511
PI,22,06407,2206407,Monsenhor Gil,10409
PI,22,06506,2206506,Monsenhor Hip¢lito,7621
PI,22,06605,2206605,Monte Alegre do Piau°,10448
PI,22,06654,2206654,Morro Cabeáa no Tempo,4066
PI,22,06670,2206670,Morro do ChapÇu do Piau°,6684
PI,22,06696,2206696,Murici dos Portelas,8997
PI,22,06704,2206704,NazarÇ do Piau°,7231
PI,22,06720,2206720,Naz†ria,8425
PI,22,06753,2206753,Nossa Senhora de NazarÇ,4786
PI,22,06803,2206803,Nossa Senhora dos RemÇdios,8547
PI,22,06902,2206902,Novo Oriente do Piau°,6466
PI,22,06951,2206951,Novo Santo Antìnio,2940
PI,22,07009,2207009,Oeiras,36432
PI,22,07108,2207108,Olho D'µgua do Piau°,2417
PI,22,07207,2207207,Padre Marcos,6758
PI,22,07306,2207306,Paes Landim,4065
PI,22,07355,2207355,Paje£ do Piau°,3333
PI,22,07405,2207405,Palmeira do Piau°,4967
PI,22,07504,2207504,Palmeirais,14295
PI,22,07553,2207553,Paquet†,3886
PI,22,07603,2207603,Parnagu†,10613
PI,22,07702,2207702,Parna°ba,150547
PI,22,07751,2207751,Passagem Franca do Piau°,4500
PI,22,07777,2207777,Patos do Piau°,6288
PI,22,07793,2207793,Pau D'Arco do Piau°,3975
PI,22,07801,2207801,Paulistana,20192
PI,22,07850,2207850,Pavussu,3623
PI,22,07900,2207900,Pedro II,38127
PI,22,07934,2207934,Pedro Laurentino,2495
PI,22,07959,2207959,Nova Santa Rita,4302
PI,22,08007,2208007,Picos,76928
PI,22,08106,2208106,Pimenteiras,11935
PI,22,08205,2208205,Pio IX,18125
PI,22,08304,2208304,Piracuruca,28312
PI,22,08403,2208403,Piripiri,62733
PI,22,08502,2208502,Porto,12358
PI,22,08551,2208551,Porto Alegre do Piau°,2664
PI,22,08601,2208601,Prata do Piau°,3103
PI,22,08650,2208650,Queimada Nova,8842
PI,22,08700,2208700,Redená∆o do GurguÇia,8634
PI,22,08809,2208809,Regeneraá∆o,17698
PI,22,08858,2208858,Riacho Frio,4246
PI,22,08874,2208874,Ribeira do Piau°,4403
PI,22,08908,2208908,Ribeiro Gonáalves,7214
PI,22,09005,2209005,Rio Grande do Piau°,6331
PI,22,09104,2209104,Santa Cruz do Piau°,6140
PI,22,09153,2209153,Santa Cruz dos Milagres,3952
PI,22,09203,2209203,Santa Filomena,6156
PI,22,09302,2209302,Santa Luz,5761
PI,22,09351,2209351,Santana do Piau°,4559
PI,22,09377,2209377,Santa Rosa do Piau°,5175
PI,22,09401,2209401,Santo Antìnio de Lisboa,6305
PI,22,09450,2209450,Santo Antìnio dos Milagres,2125
PI,22,09500,2209500,Santo In†cio do Piau°,3731
PI,22,09559,2209559,S∆o Braz do Piau°,4377
PI,22,09609,2209609,S∆o FÇlix do Piau°,2901
PI,22,09658,2209658,S∆o Francisco de Assis do Piau°,5657
PI,22,09708,2209708,S∆o Francisco do Piau°,6324
PI,22,09757,2209757,S∆o Gonáalo do GurguÇia,2988
PI,22,09807,2209807,S∆o Gonáalo do Piau°,4931
PI,22,09856,2209856,S∆o Jo∆o da Canabrava,4534
PI,22,09872,2209872,S∆o Jo∆o da Fronteira,5938
PI,22,09906,2209906,S∆o Jo∆o da Serra,6050
PI,22,09955,2209955,S∆o Jo∆o da Varjota,4762
PI,22,09971,2209971,S∆o Jo∆o do Arraial,7847
PI,22,10003,2210003,S∆o Jo∆o do Piau°,20258
PI,22,10052,2210052,S∆o JosÇ do Divino,5260
PI,22,10102,2210102,S∆o JosÇ do Peixe,3689
PI,22,10201,2210201,S∆o JosÇ do Piau°,6602
PI,22,10300,2210300,S∆o Juli∆o,6261
PI,22,10359,2210359,S∆o Lourenáo do Piau°,4501
PI,22,10375,2210375,S∆o Luis do Piau°,2602
PI,22,10383,2210383,S∆o Miguel da Baixa Grande,2413
PI,22,10391,2210391,S∆o Miguel do Fidalgo,2991
PI,22,10409,2210409,S∆o Miguel do Tapuio,17395
PI,22,10508,2210508,S∆o Pedro do Piau°,14056
PI,22,10607,2210607,S∆o Raimundo Nonato,34109
PI,22,10623,2210623,Sebasti∆o Barros,3421
PI,22,10631,2210631,Sebasti∆o Leal,4224
PI,22,10656,2210656,Sigefredo Pacheco,9880
PI,22,10706,2210706,Sim‰es,14398
PI,22,10805,2210805,Simpl°cio Mendes,12488
PI,22,10904,2210904,Socorro do Piau°,4500
PI,22,10938,2210938,Sussuapara,6612
PI,22,10953,2210953,Tamboril do Piau°,2870
PI,22,10979,2210979,Tanque do Piau°,2719
PI,22,11001,2211001,Teresina,850198
PI,22,11100,2211100,Uni∆o,43761
PI,22,11209,2211209,Uruáu°,21188
PI,22,11308,2211308,Valenáa do Piau°,20588
PI,22,11357,2211357,V†rzea Branca,4873
PI,22,11407,2211407,V†rzea Grande,4325
PI,22,11506,2211506,Vera Mendes,3029
PI,22,11605,2211605,Vila Nova do Piau°,2931
PI,22,11704,2211704,Wall Ferraz,4390
CE,23,00101,2300101,Abaiara,11605
CE,23,00150,2300150,Acarape,16543
CE,23,00200,2300200,Acara£,62199
CE,23,00309,2300309,Acopiara,53572
CE,23,00408,2300408,Aiuaba,17194
CE,23,00507,2300507,AlcÉntaras,11459
CE,23,00606,2300606,Altaneira,7479
CE,23,00705,2300705,Alto Santo,16976
CE,23,00754,2300754,Amontada,42901
CE,23,00804,2300804,Antonina do Norte,7278
CE,23,00903,2300903,ApuiarÇs,14719
CE,23,01000,2301000,Aquiraz,79128
CE,23,01109,2301109,Aracati,73629
CE,23,01208,2301208,Aracoiaba,26269
CE,23,01257,2301257,Ararend†,10823
CE,23,01307,2301307,Araripe,21398
CE,23,01406,2301406,Aratuba,11244
CE,23,01505,2301505,Arneiroz,7777
CE,23,01604,2301604,AssarÇ,23254
CE,23,01703,2301703,Aurora,24496
CE,23,01802,2301802,Baixio,6228
CE,23,01851,2301851,Banabui£,18027
CE,23,01901,2301901,Barbalha,59811
CE,23,01950,2301950,Barreira,20978
CE,23,02008,2302008,Barro,22440
CE,23,02057,2302057,Barroquinha,14880
CE,23,02107,2302107,BaturitÇ,35351
CE,23,02206,2302206,Beberibe,53110
CE,23,02305,2302305,Bela Cruz,32378
CE,23,02404,2302404,Boa Viagem,54049
CE,23,02503,2302503,Brejo Santo,48830
CE,23,02602,2302602,Camocim,62985
CE,23,02701,2302701,Campos Sales,27209
CE,23,02800,2302800,CanindÇ,77514
CE,23,02909,2302909,Capistrano,17668
CE,23,03006,2303006,Caridade,22320
CE,23,03105,2303105,CarirÇ,18660
CE,23,03204,2303204,Caririaáu,26892
CE,23,03303,2303303,Cari£s,18804
CE,23,03402,2303402,Carnaubal,17631
CE,23,03501,2303501,Cascavel,71079
CE,23,03600,2303600,Catarina,20451
CE,23,03659,2303659,Catunda,10365
CE,23,03709,2303709,Caucaia,362223
CE,23,03808,2303808,Cedro,25063
CE,23,03907,2303907,Chaval,12952
CE,23,03931,2303931,Chor¢,13384
CE,23,03956,2303956,Chorozinho,19197
CE,23,04004,2304004,Corea£,23107
CE,23,04103,2304103,Crate£s,74426
CE,23,04202,2304202,Crato,130604
CE,23,04236,2304236,Croat†,17874
CE,23,04251,2304251,Cruz,23983
CE,23,04269,2304269,Deputado Irapuan Pinheiro,9521
CE,23,04277,2304277,Ererà,7163
CE,23,04285,2304285,EusÇbio,52667
CE,23,04301,2304301,Farias Brito,18720
CE,23,04350,2304350,Forquilha,24047
CE,23,04400,2304400,Fortaleza,2627482
CE,23,04459,2304459,Fortim,16272
CE,23,04509,2304509,Frecheirinha,13669
CE,23,04608,2304608,General Sampaio,6922
CE,23,04657,2304657,Graáa,15307
CE,23,04707,2304707,Granja,54365
CE,23,04806,2304806,Granjeiro,4425
CE,23,04905,2304905,Groa°ras,11012
CE,23,04954,2304954,Guai£ba,26331
CE,23,05001,2305001,Guaraciaba do Norte,39445
CE,23,05100,2305100,Guaramiranga,3547
CE,23,05209,2305209,HidrolÉndia,20215
CE,23,05233,2305233,Horizonte,65928
CE,23,05266,2305266,Ibaretama,13218
CE,23,05308,2305308,Ibiapina,24825
CE,23,05332,2305332,Ibicuitinga,12350
CE,23,05357,2305357,Icapu°,19685
CE,23,05407,2305407,Ic¢,67486
CE,23,05506,2305506,Iguatu,102614
CE,23,05605,2305605,Independància,25967
CE,23,05654,2305654,Ipaporanga,11499
CE,23,05704,2305704,Ipaumirim,12349
CE,23,05803,2305803,Ipu,41576
CE,23,05902,2305902,Ipueiras,37896
CE,23,06009,2306009,Iracema,14125
CE,23,06108,2306108,Irauáuba,23858
CE,23,06207,2306207,Itaiáaba,7738
CE,23,06256,2306256,Itaitinga,39310
CE,23,06306,2306306,ItapajÇ,51945
CE,23,06405,2306405,Itapipoca,127465
CE,23,06504,2306504,Itapi£na,20014
CE,23,06553,2306553,Itarema,41230
CE,23,06603,2306603,Itatira,20675
CE,23,06702,2306702,Jaguaretama,17958
CE,23,06801,2306801,Jaguaribara,11295
CE,23,06900,2306900,Jaguaribe,34448
CE,23,07007,2307007,Jaguaruana,33740
CE,23,07106,2307106,Jardim,27076
CE,23,07205,2307205,Jati,7847
CE,23,07254,2307254,Jijoca de Jericoacoara,19510
CE,23,07304,2307304,Juazeiro do Norte,270383
CE,23,07403,2307403,Juc†s,24597
CE,23,07502,2307502,Lavras da Mangabeira,31335
CE,23,07601,2307601,Limoeiro do Norte,58915
CE,23,07635,2307635,Madalena,19800
CE,23,07650,2307650,Maracana£,224804
CE,23,07700,2307700,Maranguape,126486
CE,23,07809,2307809,Marco,26981
CE,23,07908,2307908,Martin¢pole,11082
CE,23,08005,2308005,Massapà,38210
CE,23,08104,2308104,Mauriti,46548
CE,23,08203,2308203,Meruoca,14948
CE,23,08302,2308302,Milagres,28231
CE,23,08351,2308351,Milh∆,13136
CE,23,08377,2308377,Mira°ma,13583
CE,23,08401,2308401,Miss∆o Velha,35409
CE,23,08500,2308500,Mombaáa,43735
CE,23,08609,2308609,Monsenhor Tabosa,17038
CE,23,08708,2308708,Morada Nova,61548
CE,23,08807,2308807,Mora£jo,8636
CE,23,08906,2308906,Morrinhos,22222
CE,23,09003,2309003,Mucambo,14377
CE,23,09102,2309102,Mulungu,12831
CE,23,09201,2309201,Nova Olinda,15433
CE,23,09300,2309300,Nova Russas,32035
CE,23,09409,2309409,Novo Oriente,28353
CE,23,09458,2309458,Ocara,25394
CE,23,09508,2309508,Or¢s,21292
CE,23,09607,2309607,Pacajus,70911
CE,23,09706,2309706,Pacatuba,82824
CE,23,09805,2309805,Pacoti,11960
CE,23,09904,2309904,Pacuj†,6202
CE,23,10001,2310001,Palhano,9285
CE,23,10100,2310100,Palm†cia,13145
CE,23,10209,2310209,Paracuru,33894
CE,23,10258,2310258,Paraipaba,32515
CE,23,10308,2310308,Parambu,31137
CE,23,10407,2310407,Paramoti,11578
CE,23,10506,2310506,Pedra Branca,42841
CE,23,10605,2310605,Penaforte,8956
CE,23,10704,2310704,Pentecoste,37077
CE,23,10803,2310803,Pereiro,16163
CE,23,10852,2310852,Pindoretama,20644
CE,23,10902,2310902,Piquet Carneiro,16731
CE,23,10951,2310951,Pires Ferreira,10784
CE,23,11009,2311009,Poranga,12243
CE,23,11108,2311108,Porteiras,14921
CE,23,11207,2311207,Potengi,10918
CE,23,11231,2311231,Potiretama,6356
CE,23,11264,2311264,Quiterian¢polis,20860
CE,23,11306,2311306,Quixad†,86605
CE,23,11355,2311355,Quixelì,14860
CE,23,11405,2311405,Quixeramobim,78658
CE,23,11504,2311504,QuixerÇ,21876
CE,23,11603,2311603,Redená∆o,27441
CE,23,11702,2311702,Reriutaba,18769
CE,23,11801,2311801,Russas,76475
CE,23,11900,2311900,Saboeiro,15678
CE,23,11959,2311959,Salitre,16331
CE,23,12007,2312007,Santana do Acara£,32023
CE,23,12106,2312106,Santana do Cariri,17489
CE,23,12205,2312205,Santa QuitÇria,43360
CE,23,12304,2312304,S∆o Benedito,46648
CE,23,12403,2312403,S∆o Gonáalo do Amarante,48265
CE,23,12502,2312502,S∆o Jo∆o do Jaguaribe,7621
CE,23,12601,2312601,S∆o Lu°s do Curu,12849
CE,23,12700,2312700,Senador Pompeu,26447
CE,23,12809,2312809,Senador S†,7513
CE,23,12908,2312908,Sobral,205529
CE,23,13005,2313005,Solon¢pole,18158
CE,23,13104,2313104,Tabuleiro do Norte,30489
CE,23,13203,2313203,Tamboril,25525
CE,23,13252,2313252,Tarrafas,8852
CE,23,13302,2313302,Tau†,58119
CE,23,13351,2313351,Tejuáuoca,18902
CE,23,13401,2313401,Tiangu†,74719
CE,23,13500,2313500,Trairi,55207
CE,23,13559,2313559,Tururu,15935
CE,23,13609,2313609,Ubajara,34332
CE,23,13708,2313708,Umari,7671
CE,23,13757,2313757,Umirim,19679
CE,23,13807,2313807,Uruburetama,21609
CE,23,13906,2313906,Uruoca,13677
CE,23,13955,2313955,Varjota,18239
CE,23,14003,2314003,V†rzea Alegre,40440
CE,23,14102,2314102,Viáosa do Cear†,60030
RN,24,00109,2400109,Acari,11333
RN,24,00208,2400208,Aáu,58183
RN,24,00307,2400307,Afonso Bezerra,11211
RN,24,00406,2400406,µgua Nova,3260
RN,24,00505,2400505,Alexandria,13827
RN,24,00604,2400604,Almino Afonso,4854
RN,24,00703,2400703,Alto do Rodrigues,14365
RN,24,00802,2400802,Angicos,11909
RN,24,00901,2400901,Antìnio Martins,7237
RN,24,01008,2401008,Apodi,36323
RN,24,01107,2401107,Areia Branca,27401
RN,24,01206,2401206,Aràs,14307
RN,24,01305,2401305,Augusto Severo,9768
RN,24,01404,2401404,Ba°a Formosa,9309
RN,24,01453,2401453,Bara£na,28085
RN,24,01503,2401503,Barcelona,4064
RN,24,01602,2401602,Bento Fernandes,5527
RN,24,01651,2401651,Bod¢,2307
RN,24,01701,2401701,Bom Jesus,10254
RN,24,01800,2401800,Brejinho,12720
RN,24,01859,2401859,Caiáara do Norte,6624
RN,24,01909,2401909,Caiáara do Rio do Vento,3680
RN,24,02006,2402006,Caic¢,68222
RN,24,02105,2402105,Campo Redondo,11244
RN,24,02204,2402204,Canguaretama,34267
RN,24,02303,2402303,Cara£bas,20707
RN,24,02402,2402402,Carna£ba dos Dantas,8188
RN,24,02501,2402501,Carnaubais,10715
RN,24,02600,2402600,Cear†-Mirim,73849
RN,24,02709,2402709,Cerro Cor†,11344
RN,24,02808,2402808,Coronel Ezequiel,5593
RN,24,02907,2402907,Coronel Jo∆o Pessoa,4980
RN,24,03004,2403004,Cruzeta,8147
RN,24,03103,2403103,Currais Novos,45228
RN,24,03202,2403202,Doutor Severiano,7190
RN,24,03251,2403251,Parnamirim,254709
RN,24,03301,2403301,Encanto,5666
RN,24,03400,2403400,Equador,6119
RN,24,03509,2403509,Esp°rito Santo,10702
RN,24,03608,2403608,Extremoz,28331
RN,24,03707,2403707,Felipe Guerra,6052
RN,24,03756,2403756,Fernando Pedroza,3072
RN,24,03806,2403806,FlorÉnia,9262
RN,24,03905,2403905,Francisco Dantas,2890
RN,24,04002,2404002,Frutuoso Gomes,4180
RN,24,04101,2404101,Galinhos,2715
RN,24,04200,2404200,Goianinha,26068
RN,24,04309,2404309,Governador Dix-Sept Rosado,13157
RN,24,04408,2404408,Grossos,10386
RN,24,04507,2404507,GuamarÇ,15309
RN,24,04606,2404606,Ielmo Marinho,13714
